Address,Size,Name
0x7101e6a288,0008,_ZZN2rs29SensorMsgGotogotonGetJumpPath24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a290,0008,_ZGVZN2rs29SensorMsgGotogotonGetJumpPath24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a298,0008,_ZZN2rs27SensorMsgGotogotonGoalExist24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2a0,0008,_ZGVZN2rs27SensorMsgGotogotonGoalExist24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2a8,0008,_ZZN2rs27SensorMsgGotogotonGoalMatch24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2b0,0008,_ZGVZN2rs27SensorMsgGotogotonGoalMatch24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2b8,0008,_ZZN2rs29SensorMsgBossMagmaBreathForce24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2c0,0008,_ZGVZN2rs29SensorMsgBossMagmaBreathForce24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2c8,0008,_ZZN2rs29SensorMsgBossMagmaCatchPlayer24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2d0,0008,_ZGVZN2rs29SensorMsgBossMagmaCatchPlayer24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2d8,0008,_ZZN2rs31SensorMsgBossMagmaReleasePlayer24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2e0,0008,_ZGVZN2rs31SensorMsgBossMagmaReleasePlayer24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2e8,0008,_ZZN2rs31SensorMsgBossMagmaDeadDemoStart24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2f0,0008,_ZGVZN2rs31SensorMsgBossMagmaDeadDemoStart24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a2f8,0008,_ZZN2rs29SensorMsgBossMagmaDeadDemoEnd24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a300,0008,_ZGVZN2rs29SensorMsgBossMagmaDeadDemoEnd24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a308,0008,_ZZN2rs26SensorMsgBossMagmaResetPos24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a310,0008,_ZGVZN2rs26SensorMsgBossMagmaResetPos24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a318,0008,_ZZN2rs31SensorMsgBossMagmaQueryToBubble24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a320,0008,_ZGVZN2rs31SensorMsgBossMagmaQueryToBubble24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a328,0008,_ZZN2rs27SensorMsgCheckFishingTarget24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a330,0008,_ZGVZN2rs27SensorMsgCheckFishingTarget24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a338,0008,_ZZN2rs22SensorMsgInitCapTarget24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a340,0008,_ZGVZN2rs22SensorMsgInitCapTarget24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a348,0008,_ZZN2rs21SensorMsgTransferHack24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a350,0008,_ZGVZN2rs21SensorMsgTransferHack24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a358,0008,_ZZN2rs28SensorMsgRequestTransferHack24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a360,0008,_ZGVZN2rs28SensorMsgRequestTransferHack24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a368,0008,_ZZN2rs17SensorMsgInitHack24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a370,0008,_ZGVZN2rs17SensorMsgInitHack24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a378,0008,_ZZN2rs16SensorMsgEndHack24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a380,0008,_ZGVZN2rs16SensorMsgEndHack24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a388,0008,_ZZN2rs24SensorMsgNpcScareByEnemy24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a390,0008,_ZGVZN2rs24SensorMsgNpcScareByEnemy24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a398,0008,_ZZN2rs23SensorMsgKuriboTowerNum24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3a0,0008,_ZGVZN2rs23SensorMsgKuriboTowerNum24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3a8,0008,_ZZN2al28SensorMsgPlayerAttackTrample24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3b0,0008,_ZGVZN2al28SensorMsgPlayerAttackTrample24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3b8,0008,_ZZN2al28SensorMsgPlayerAttackHipDrop24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3c0,0008,_ZGVZN2al28SensorMsgPlayerAttackHipDrop24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3c8,0008,_ZZN2al31SensorMsgPlayerAttackObjHipDrop24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3d0,0008,_ZGVZN2al31SensorMsgPlayerAttackObjHipDrop24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3d8,0008,_ZZN2al38SensorMsgPlayerAttackObjHipDropReflect24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3e0,0008,_ZGVZN2al38SensorMsgPlayerAttackObjHipDropReflect24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3e8,0008,_ZZN2al29SensorMsgPlayerTrampleReflect24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3f0,0008,_ZGVZN2al29SensorMsgPlayerTrampleReflect24getRuntimeTypeInfoStaticEvE8typeInfo
0x7101e6a3f8,0008,_ZN2nn3nex18DataStoreConstants17INVALID_DATE_TIMEE
0x7101e6a400,0008,_ZN2nn3nex18DataStoreConstants19PERMANENT_DATE_TIMEE
0x7101e6a408,0088,_ZN2nn3nex14g_ddlDataStoreE
0x7101e6a460,0432,_ZN2nn3nex23DataStoreProtocolClient22s_protoReturnFunctionsE
0x7101e6a668,0008,_ZN2nn3nex9BadEvents11s_pInstanceE
0x7101e6a670,0040,_ZN2nn3nex16BandwidthCounter15s_lstBWCountersE
0x7101e6a698,0072,_ZN2nn3nex16BandwidthCounter4s_csE
0x7101e6a6e0,0008,_ZN2nn3nex8DateTime5NeverE
0x7101e6a6e8,0008,_ZN2nn3nex8DateTime6FutureE
0x7101e6a6f4,0001,_ZN2nn3nex16ExceptionHandler17s_bTrapExceptionsE
0x7101e6a6f5,0001,_ZN2nn3nex16ExceptionHandler18s_bTrapBreakpointsE
0x7101e6a6f6,0001,_ZN2nn3nex16ExceptionHandler19s_bExitOnExceptionsE
0x7101e6a6f7,0001,_ZN2nn3nex16ExceptionHandler21s_bExceptionWasThrownE
0x7101e6a6f8,0008,_ZN2nn3nex13MemoryManager11s_fcnMallocE
0x7101e6a700,0008,_ZN2nn3nex13MemoryManager9s_fcnFreeE
0x7101e6a708,0004,_ZN2nn3nex13MemoryManager16s_eShutDownStateE
0x7101e6a710,0072,_ZN2nn3nex19PacketBufferManager15s_csSettingLockE
0x7101e6a758,0001,_ZN2nn3nex14MutexPrimitive7s_bNoOpE
0x7101e6a75c,0004,_ZN2nn3nex16ObjectThreadRoot18s_avRunningThreadsE
0x7101e6a768,0008,_ZN2nn3nex12OutputFormat25s_pfStationHandleResolverE
0x7101e6a770,0008,_ZN2nn3nex12OutputFormat22s_pfThreadNameResolverE
0x7101e6a778,0008,_ZN2nn3nex12OutputFormat26s_pfCurrentContextResolverE
0x7101e6a780,0008,_ZN2nn3nex12OutputFormat23s_pfSessionTimeResolverE
0x7101e6a788,0008,_ZN2nn3nex12OutputFormat15s_pfCIDResolverE
0x7101e6a790,0008,_ZN2nn3nex12OutputFormat15s_pfPIDResolverE
0x7101e6a798,0008,_ZN2nn3nex8Platform9_InstanceE
0x7101e6a7a0,0024,_ZN2nn3nex8Platform13m_oErrorTableE
0x7101e6a7b8,2508,_ZN2nn3nex8Platform6s_oRNGE
0x7101e6b184,0001,_ZN2nn3nex8Platform20s_bSeedIsInitializedE
0x7101e6b188,0004,_ZN2nn3nex13ProfilingUnit14s_uiNextFreeIDE
0x7101e6b190,0040,_ZN2nn3nex13ProfilingUnit19s_lstProfilingUnitsE
0x7101e6b1b8,0072,_ZN2nn3nex13ProfilingUnit4s_csE
0x7101e6b220,0008,_ZN2nn3nex13SystemChecker22s_pfGetSystemCheckInfoE
0x7101e6b228,0008,_ZN2nn3nex11SystemClock15s_pTimeProviderE
0x7101e6b230,0008,_ZN2nn3nex11SystemClock14s_tiCorrectionE
0x7101e6b238,0001,_ZN2nn3nex11SystemClock14s_bInitializedE
0x7101e6b240,0008,_ZN2nn3nex11SystemClock12s_cachedTimeE
0x7101e6b248,0072,_ZN2nn3nex11SystemClock18s_csTimeCorrectionE
0x7101e6b290,0016,g_SubsystemErrorsTable
0x7101e6b2a0,0001,_ZN2nn3nex18ThreadVariableList9s_isValidE
0x7101e6b2a8,0008,_ZN2nn3nex4Time18s_pfGetSessionTimeE
0x7101e6b2b0,0008,_ZN2nn3nex15GlobalVariables5s_pGvE
0x7101e6b2b8,0008,_ZN2nn3nex15ThreadScrambler9_InstanceE
0x7101e6b2c0,0004,_ZN2nn3nex9WaterMark14s_uiNextFreeIDE
0x7101e6b2c4,0001,_ZN2nn3nex9WaterMark21m_bDisableRegisteringE
0x7101e6b390,0040,_ZN2nn3nex19CallContextRegister27s_ssCheckExpiredCallsPeriodE
0x7101e6b3b8,0001,_ZN2nn3nex4Core13s_bFatalStateE
0x7101e6b3bc,0004,_ZN2nn3nex4Core13s_uiCoreCountE
0x7101e6b3c0,0004,_ZN2nn3nex4Core13s_bThreadModeE
0x7101e6b3c4,0001,_ZN2nn3nex4Core28s_bUsesTransportBufferThreadE
0x7101e6b3c8,0040,_ZN2nn3nex4Core21s_oConnectionEncodingE
0x7101e6b3f0,0152,_ZN2nn3nex15InstanceControl16s_oInstanceTableE
0x7101e6b488,0008,_ZN2nn3nex10LocalClock11s_pInstanceE
0x7101e6b490,0008,_ZN2nn3nex9Operation15s_pfTraceFilterE
0x7101e6b498,0008,_ZN2nn3nex6Plugin11s_pInstanceE
0x7101e6b4a0,0008,_ZN2nn3nex24PseudoGlobalVariableList19s_pVariableListHeadE
0x7101e6b4a8,0004,_ZN2nn3nex24PseudoGlobalVariableList17m_uiNbOfVariablesE
0x7101e6b4b0,0008,_ZN2nn3nex24PseudoGlobalVariableRoot7s_oListE
0x7101e6b4b8,0008,_ZN2nn3nex15PseudoSingleton13st_pIcContextE
0x7101e6b4c0,0001,_ZN2nn3nex15PseudoSingleton26s_bUseInstantiationContextE
0x7101e6b4c8,0072,_ZN2nn3nex9Scheduler20s_csGlobalSystemLockE
0x7101e6b510,0008,_ZN2nn3nex16UtilitySubsystem9_InstanceE
0x7101e6b550,0032,_ZN2nn3nex14JobNameResolve25g_isJobNameResolveRunningE
0x7101e6b570,0432,g_oTransportAdapter
0x7101e6b720,0008,_ZN2nn3nex7Network19s_pTransportAdapterE
0x7101e6b728,0004,_ZN2nn3nex7Network11s_eP2PStateE
0x7101e6b72c,0032,_ZN2nn3nex7Network21s_P2PSignatureKeyDataE
0x7101e6b750,0008,_ZN2nn3nex7Network20s_P2PSignatureKeyLenE
0x7101e6b778,0004,_ZN2nn3nex13RootTransport17s_uiIdleSleepTimeE
0x7101e6b77c,0001,_ZN2nn3nex13RootTransport49s_bEnableDropDuplicateReorderingUnreliablePacketsE
0x7101e6b77d,0001,_ZN2nn3nex13RootTransport30s_bEnablePacketHistoryBundlingE
0x7101e6b780,0048,_ZN2nn3nex13RootTransport35s_packetHistoryBundlingPacketCountsE
0x7101e6b7b0,0004,_ZN2nn3nex13RootTransport28s_uiRoutingHistoryUpdateSpanE
0x7101e6b7b4,0004,_ZN2nn3nex13RootTransport16s_uiRoutingLimitE
0x7101e6b7b8,0024,_ZN2nn3nex13RootTransport12s_dropIPListE
0x7101e6b7d0,0001,_ZN2nn3nex13RootTransport14s_bEnableRelayE
0x7101e6b7d8,21760,_ZN2nn3nex6Stream17s_oStreamSettingsE
0x7101e70cd8,0088,_ZN2nn3nex6Packet13m_wmNbPacketsE
0x7101e70d30,0088,_ZN2nn3nex19PacketDispatchQueue17s_wmDispatchQueueE
0x7101e70d88,0008,_ZN2nn3nex13PRUDPEndPoint37s_pfCalcRetransmissionTimeoutCallbackE
0x7101e70d90,0001,_ZN2nn3nex13PRUDPEndPoint22s_bRecoverPartialFaultE
0x7101e70d98,0032,_ZN2nn3nex13PRUDPEndPoint11s_sessionIDE
0x7101e70db8,0001,_ZN2nn3nex11PRUDPStream10s_bQueuingE
0x7101e70dc0,0032,_ZN2nn3nex22PRUDPStreamTemplateImp40s_bInitialSupportedFunctionsMinorVersionE
0x7101e70de0,0032,_ZN2nn3nex31PRUDPStreamTemplatePRUDPLiteImp40s_bInitialSupportedFunctionsMinorVersionE
0x7101e70e00,0004,_ZN2nn3nex31PRUDPStreamTemplatePRUDPLiteImp39s_uiInitialSupportedFunctionsOptionMaskE
0x7101e70e08,0088,_ZN2nn3nex13SlidingWindow17s_wmSlidingWindowE
0x7101e70fb0,0256,_ZN2nn3nex18CurlHttpConnection7s_ProxyE
0x7101e710b0,0004,_ZN2nn3nex14HttpConnection17s_ConnectionCountE
0x7101e710b8,0008,_ZN2nn3nex14HttpConnection27s_pHttpSessionEventListenerE
0x7101e710c0,0088,_ZN2nn3nex15g_ddlOnlineCoreE
0x7101e71118,0088,_ZN2nn3nex11g_ddlSTLExtE
0x7101e71170,0040,_ZN2nn3nex15DDLDeclarations15s_pFirstDDLDeclE
0x7101e71198,0032,_ZN2nn3nex15DDLDeclarations15s_uiBaseClassIDE
0x7101e711b8,0040,_ZN2nn3nex23DynamicRunTimeInterface26s_pDynamicRunTimeInterfaceE
0x7101e714b8,0008,g_oBerkeleySocketDriver
0x7101e714c0,0016,g_oClientWebSocketDriver
0x7101e714d0,0024,_ZN2nn3nex6Socket16s_pSocketDriversE
0x7102472050,0008,_ZN2nn3nex14AnyDataAdapter11s_oInstanceE
0x7102472058,0008,_ZN2nn3nex15AnyObjectHolderINS0_4DataENS0_6StringEE13s_pAnyAdapterE
0x7102472060,0088,_ZN2nn3nex29g_ddlAuthenticationFoundationE
0x71024720b8,0040,_ZN2nn3nex20HealthProtocolClient22s_protoReturnFunctionsE
0x71024720e0,0088,_ZN2nn3nex18g_ddlHealthServiceE
0x7102472138,0001,_ZN2nn3nex23JobProcessProtocolEvent16s_bFakeEndPointsE
0x7102472140,0088,_ZN2nn3nex25JobProcessProtocolMessage26s_wmProcessProtocolMessageE
0x7102472198,0008,_ZN2nn3nex18KerberosEncryption11s_pKeyCacheE
0x71024721a0,0008,_ZN2nn3nex21LogToClientController18LogDeviceInterface11s_pInstanceE
0x71024721a8,0024,_ZN2nn3nex24MonitoringProtocolClient22s_protoReturnFunctionsE
0x71024721c0,0008,_ZN2nn3nex32NintendoNotificationEventManager14s_uiTraceFlagsE
0x71024721c8,0016,_ZN2nn3nex39NintendoNotificationEventProtocolClient22s_protoReturnFunctionsE
0x71024721d8,0088,_ZN2nn3nex31g_ddlNintendoProtocolFoundationE
0x7102472230,0008,_ZN2nn3nex24NotificationEventManager14s_uiTraceFlagsE
0x7102472238,0016,_ZN2nn3nex26NotificationProtocolClient22s_protoReturnFunctionsE
0x7102472248,0088,_ZN2nn3nex23g_ddlProtocolFoundationE
0x71024722a0,0001,_ZN2nn3nex30ProtocolRequestBrokerInterface27s_bOutputFormatIsRegisteredE
0x71024722a8,0016,_ZN2nn3nex29RemoteLogDeviceProtocolClient22s_protoReturnFunctionsE
0x71024722b8,0072,_ZN2nn3nex30SecureConnectionProtocolClient22s_protoReturnFunctionsE
0x7102472300,0088,_ZN2nn3nex28g_ddlSecureConnectionServiceE
0x7102472358,0088,_ZN2nn3nex14ServerProtocol32s_oNonInitializedServerProtocolsE
0x71024723b0,0128,_ZN2nn3nex13StreamManager20s_szSandboxAccessKeyE
0x7102472430,0004,_ZN2nn3nex13StreamManager19s_uiProtocolVersionE
0x7102472434,0004,_ZN2nn3nex13StreamManager24s_fPacketDropProbabilityE
0x7102472438,0048,_ZN2nn3nex28TicketGrantingProtocolClient22s_protoReturnFunctionsE
0x71024724d8,0248,_ZN2nn3nex31AccountManagementProtocolClient22s_protoReturnFunctionsE
0x71024725d0,0088,_ZN2nn3nex29g_ddlAccountManagementServiceE
0x7102472628,0016,_ZN2nn3nex15BackEndServices13m_hCustomDataE
0x7102472638,0001,_ZN2nn3nex15BackEndServices22s_IsAbleLoginDataCacheE
0x710247263c,0004,_ZN2nn3nex19JobCheckCurrentPort15s_uiCurrentPortE
0x7102472640,0004,_ZN2nn3nex18JobPerformNATCheck15s_uiCurrentPortE
0x7102472644,0004,_ZN2nn3nex21SandboxConnectionInfo12s_uiIssuerIDE
0x7102472698,0004,Curl_ack_eintr
0x71024726a8,0040,g_allocatorTable
0x71024726d0,0144,g_garbageCollectorThread
0x7102472760,0008,pfnc_nvnDeviceBuilderSetDefaults
0x7102472768,0008,pfnc_nvnDeviceBuilderSetFlags
0x7102472770,0008,pfnc_nvnDeviceInitialize
0x7102472778,0008,pfnc_nvnDeviceFinalize
0x7102472780,0008,pfnc_nvnDeviceSetDebugLabel
0x7102472788,0008,pfnc_nvnDeviceGetProcAddress
0x7102472790,0008,pfnc_nvnDeviceGetInteger
0x7102472798,0008,pfnc_nvnDeviceGetCurrentTimestampInNanoseconds
0x71024727a0,0008,pfnc_nvnDeviceSetIntermediateShaderCache
0x71024727a8,0008,pfnc_nvnDeviceGetTextureHandle
0x71024727b0,0008,pfnc_nvnDeviceGetTexelFetchHandle
0x71024727b8,0008,pfnc_nvnDeviceGetImageHandle
0x71024727c0,0008,pfnc_nvnDeviceInstallDebugCallback
0x71024727c8,0008,pfnc_nvnDeviceSetWindowOriginMode
0x71024727d0,0008,pfnc_nvnDeviceSetDepthMode
0x71024727d8,0008,pfnc_nvnDeviceRegisterFastClearColor
0x71024727e0,0008,pfnc_nvnDeviceRegisterFastClearColori
0x71024727e8,0008,pfnc_nvnDeviceRegisterFastClearColorui
0x71024727f0,0008,pfnc_nvnDeviceRegisterFastClearDepth
0x71024727f8,0008,pfnc_nvnDeviceGetWindowOriginMode
0x7102472800,0008,pfnc_nvnDeviceGetDepthMode
0x7102472808,0008,pfnc_nvnDeviceGetTimestampInNanoseconds
0x7102472810,0008,pfnc_nvnDeviceApplyDeferredFinalizes
0x7102472818,0008,pfnc_nvnDeviceFinalizeCommandHandle
0x7102472820,0008,pfnc_nvnDeviceWalkDebugDatabase
0x7102472828,0008,pfnc_nvnDeviceGetSeparateTextureHandle
0x7102472830,0008,pfnc_nvnDeviceGetSeparateSamplerHandle
0x7102472838,0008,pfnc_nvnQueueGetError
0x7102472840,0008,pfnc_nvnQueueGetTotalCommandMemoryUsed
0x7102472848,0008,pfnc_nvnQueueGetTotalControlMemoryUsed
0x7102472850,0008,pfnc_nvnQueueGetTotalComputeMemoryUsed
0x7102472858,0008,pfnc_nvnQueueResetMemoryUsageCounts
0x7102472860,0008,pfnc_nvnQueueBuilderSetDevice
0x7102472868,0008,pfnc_nvnQueueBuilderSetDefaults
0x7102472870,0008,pfnc_nvnQueueBuilderSetFlags
0x7102472878,0008,pfnc_nvnQueueBuilderSetCommandMemorySize
0x7102472880,0008,pfnc_nvnQueueBuilderSetComputeMemorySize
0x7102472888,0008,pfnc_nvnQueueBuilderSetControlMemorySize
0x7102472890,0008,pfnc_nvnQueueBuilderGetQueueMemorySize
0x7102472898,0008,pfnc_nvnQueueBuilderSetQueueMemory
0x71024728a0,0008,pfnc_nvnQueueBuilderSetCommandFlushThreshold
0x71024728a8,0008,pfnc_nvnQueueInitialize
0x71024728b0,0008,pfnc_nvnQueueFinalize
0x71024728b8,0008,pfnc_nvnQueueSetDebugLabel
0x71024728c0,0008,pfnc_nvnQueueSubmitCommands
0x71024728c8,0008,pfnc_nvnQueueFlush
0x71024728d0,0008,pfnc_nvnQueueFinish
0x71024728d8,0008,pfnc_nvnQueuePresentTexture
0x71024728e0,0008,pfnc_nvnQueueAcquireTexture
0x71024728e8,0008,pfnc_nvnWindowBuilderSetDevice
0x71024728f0,0008,pfnc_nvnWindowBuilderSetDefaults
0x71024728f8,0008,pfnc_nvnWindowBuilderSetNativeWindow
0x7102472900,0008,pfnc_nvnWindowBuilderSetTextures
0x7102472908,0008,pfnc_nvnWindowBuilderSetPresentInterval
0x7102472910,0008,pfnc_nvnWindowBuilderGetNativeWindow
0x7102472918,0008,pfnc_nvnWindowBuilderGetPresentInterval
0x7102472920,0008,pfnc_nvnWindowInitialize
0x7102472928,0008,pfnc_nvnWindowFinalize
0x7102472930,0008,pfnc_nvnWindowSetDebugLabel
0x7102472938,0008,pfnc_nvnWindowAcquireTexture
0x7102472940,0008,pfnc_nvnWindowGetNativeWindow
0x7102472948,0008,pfnc_nvnWindowGetPresentInterval
0x7102472950,0008,pfnc_nvnWindowSetPresentInterval
0x7102472958,0008,pfnc_nvnWindowSetCrop
0x7102472960,0008,pfnc_nvnWindowGetCrop
0x7102472968,0008,pfnc_nvnProgramInitialize
0x7102472970,0008,pfnc_nvnProgramFinalize
0x7102472978,0008,pfnc_nvnProgramSetDebugLabel
0x7102472980,0008,pfnc_nvnProgramSetShaders
0x7102472988,0008,pfnc_nvnMemoryPoolBuilderSetDevice
0x7102472990,0008,pfnc_nvnMemoryPoolBuilderSetDefaults
0x7102472998,0008,pfnc_nvnMemoryPoolBuilderSetStorage
0x71024729a0,0008,pfnc_nvnMemoryPoolBuilderSetFlags
0x71024729a8,0008,pfnc_nvnMemoryPoolBuilderGetMemory
0x71024729b0,0008,pfnc_nvnMemoryPoolBuilderGetSize
0x71024729b8,0008,pfnc_nvnMemoryPoolBuilderGetFlags
0x71024729c0,0008,pfnc_nvnMemoryPoolInitialize
0x71024729c8,0008,pfnc_nvnMemoryPoolSetDebugLabel
0x71024729d0,0008,pfnc_nvnMemoryPoolFinalize
0x71024729d8,0008,pfnc_nvnMemoryPoolMap
0x71024729e0,0008,pfnc_nvnMemoryPoolFlushMappedRange
0x71024729e8,0008,pfnc_nvnMemoryPoolInvalidateMappedRange
0x71024729f0,0008,pfnc_nvnMemoryPoolGetBufferAddress
0x71024729f8,0008,pfnc_nvnMemoryPoolMapVirtual
0x7102472a00,0008,pfnc_nvnMemoryPoolGetSize
0x7102472a08,0008,pfnc_nvnMemoryPoolGetFlags
0x7102472a10,0008,pfnc_nvnTexturePoolInitialize
0x7102472a18,0008,pfnc_nvnTexturePoolSetDebugLabel
0x7102472a20,0008,pfnc_nvnTexturePoolFinalize
0x7102472a28,0008,pfnc_nvnTexturePoolRegisterTexture
0x7102472a30,0008,pfnc_nvnTexturePoolRegisterImage
0x7102472a38,0008,pfnc_nvnTexturePoolGetMemoryPool
0x7102472a40,0008,pfnc_nvnTexturePoolGetMemoryOffset
0x7102472a48,0008,pfnc_nvnTexturePoolGetSize
0x7102472a50,0008,pfnc_nvnSamplerPoolInitialize
0x7102472a58,0008,pfnc_nvnSamplerPoolSetDebugLabel
0x7102472a60,0008,pfnc_nvnSamplerPoolFinalize
0x7102472a68,0008,pfnc_nvnSamplerPoolRegisterSampler
0x7102472a70,0008,pfnc_nvnSamplerPoolRegisterSamplerBuilder
0x7102472a78,0008,pfnc_nvnSamplerPoolGetMemoryPool
0x7102472a80,0008,pfnc_nvnSamplerPoolGetMemoryOffset
0x7102472a88,0008,pfnc_nvnSamplerPoolGetSize
0x7102472a90,0008,pfnc_nvnBufferBuilderSetDevice
0x7102472a98,0008,pfnc_nvnBufferBuilderSetDefaults
0x7102472aa0,0008,pfnc_nvnBufferBuilderSetStorage
0x7102472aa8,0008,pfnc_nvnBufferBuilderGetMemoryPool
0x7102472ab0,0008,pfnc_nvnBufferBuilderGetMemoryOffset
0x7102472ab8,0008,pfnc_nvnBufferBuilderGetSize
0x7102472ac0,0008,pfnc_nvnBufferInitialize
0x7102472ac8,0008,pfnc_nvnBufferSetDebugLabel
0x7102472ad0,0008,pfnc_nvnBufferFinalize
0x7102472ad8,0008,pfnc_nvnBufferMap
0x7102472ae0,0008,pfnc_nvnBufferGetAddress
0x7102472ae8,0008,pfnc_nvnBufferFlushMappedRange
0x7102472af0,0008,pfnc_nvnBufferInvalidateMappedRange
0x7102472af8,0008,pfnc_nvnBufferGetMemoryPool
0x7102472b00,0008,pfnc_nvnBufferGetMemoryOffset
0x7102472b08,0008,pfnc_nvnBufferGetSize
0x7102472b10,0008,pfnc_nvnBufferGetDebugID
0x7102472b18,0008,pfnc_nvnTextureBuilderSetDevice
0x7102472b20,0008,pfnc_nvnTextureBuilderSetDefaults
0x7102472b28,0008,pfnc_nvnTextureBuilderSetFlags
0x7102472b30,0008,pfnc_nvnTextureBuilderSetTarget
0x7102472b38,0008,pfnc_nvnTextureBuilderSetWidth
0x7102472b40,0008,pfnc_nvnTextureBuilderSetHeight
0x7102472b48,0008,pfnc_nvnTextureBuilderSetDepth
0x7102472b50,0008,pfnc_nvnTextureBuilderSetSize1D
0x7102472b58,0008,pfnc_nvnTextureBuilderSetSize2D
0x7102472b60,0008,pfnc_nvnTextureBuilderSetSize3D
0x7102472b68,0008,pfnc_nvnTextureBuilderSetLevels
0x7102472b70,0008,pfnc_nvnTextureBuilderSetFormat
0x7102472b78,0008,pfnc_nvnTextureBuilderSetSamples
0x7102472b80,0008,pfnc_nvnTextureBuilderSetSwizzle
0x7102472b88,0008,pfnc_nvnTextureBuilderSetDepthStencilMode
0x7102472b90,0008,pfnc_nvnTextureBuilderGetStorageSize
0x7102472b98,0008,pfnc_nvnTextureBuilderGetStorageAlignment
0x7102472ba0,0008,pfnc_nvnTextureBuilderSetStorage
0x7102472ba8,0008,pfnc_nvnTextureBuilderSetPackagedTextureData
0x7102472bb0,0008,pfnc_nvnTextureBuilderSetPackagedTextureLayout
0x7102472bb8,0008,pfnc_nvnTextureBuilderSetStride
0x7102472bc0,0008,pfnc_nvnTextureBuilderSetGLTextureName
0x7102472bc8,0008,pfnc_nvnTextureBuilderGetStorageClass
0x7102472bd0,0008,pfnc_nvnTextureBuilderGetFlags
0x7102472bd8,0008,pfnc_nvnTextureBuilderGetTarget
0x7102472be0,0008,pfnc_nvnTextureBuilderGetWidth
0x7102472be8,0008,pfnc_nvnTextureBuilderGetHeight
0x7102472bf0,0008,pfnc_nvnTextureBuilderGetDepth
0x7102472bf8,0008,pfnc_nvnTextureBuilderGetLevels
0x7102472c00,0008,pfnc_nvnTextureBuilderGetFormat
0x7102472c08,0008,pfnc_nvnTextureBuilderGetSamples
0x7102472c10,0008,pfnc_nvnTextureBuilderGetSwizzle
0x7102472c18,0008,pfnc_nvnTextureBuilderGetDepthStencilMode
0x7102472c20,0008,pfnc_nvnTextureBuilderGetPackagedTextureData
0x7102472c28,0008,pfnc_nvnTextureBuilderGetStride
0x7102472c30,0008,pfnc_nvnTextureBuilderGetSparseTileLayout
0x7102472c38,0008,pfnc_nvnTextureBuilderGetGLTextureName
0x7102472c40,0008,pfnc_nvnTextureBuilderGetZCullStorageSize
0x7102472c48,0008,pfnc_nvnTextureBuilderGetMemoryPool
0x7102472c50,0008,pfnc_nvnTextureBuilderGetMemoryOffset
0x7102472c58,0008,pfnc_nvnTextureViewSetDefaults
0x7102472c60,0008,pfnc_nvnTextureViewSetLevels
